ds	id_user	ds_checkin	ds_checkout	n_searches	n_nights	n_guests_min	n_guests_max	origin_country	filter_price_min	filter_price_max	filter_room_types	filter_neighborhoods
2014-10-11	484f2627-4d76-48e2-8f67-a3ad45cb3ce6	2014-10-12	2014-10-26	1	14	1	1	BR	NULL	NULL		
2014-10-11	484f2627-4d76-48e2-8f67-a3ad45cb3ce6	2014-10-12	2015-08-17	1	309	1	1	BR	NULL	NULL		
2014-10-11	484f2627-4d76-48e2-8f67-a3ad45cb3ce6	2015-08-17	2016-08-17	7	366	1	1	BR	NULL	NULL		
2014-10-11	48633779-9f3c-46ef-8680-2ae17f119440	NULL	NULL	3	NULL	1	1	GB	NULL	NULL		
2014-10-11	48633779-9f3c-46ef-8680-2ae17f119440	2014-10-11	2014-10-12	3	1	1	2	GB	NULL	NULL		
2014-10-11	48642747-1326-4d87-997a-e57ce924b258	2014-10-17	2014-10-19	6	2	3	3	GB	0	309	,Entire home/apt	
2014-10-11	487ac027-13c4-4531-89c3-b91c2fc5edd5	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-11	487ac027-13c4-4531-89c3-b91c2fc5edd5	2015-01-30	2015-02-01	4	2	1	10	FR	NULL	NULL	,Entire home/apt	
2014-10-11	4891a33e-4ee2-4b0b-ad1c-d551a032b4ac	NULL	NULL	2	NULL	2	2	AU	NULL	NULL	Private room	
2014-10-11	4891a33e-4ee2-4b0b-ad1c-d551a032b4ac	2014-10-14	2015-01-12	1	90	2	2	AU	NULL	NULL	Private room	
2014-10-11	4891a33e-4ee2-4b0b-ad1c-d551a032b4ac	2015-01-12	2015-01-13	1	1	2	2	AU	NULL	NULL	Private room	
2014-10-11	48a93de3-398a-4db9-800e-599e77cbf413	2014-10-12	2014-10-27	5	15	1	1	CA	0	82		
2014-10-11	48a93de3-398a-4db9-800e-599e77cbf413	2015-03-01	2015-03-04	29	3	1	1	CA	0	73		
2014-10-11	48d50f01-e787-4ccc-9f06-3c42e7bcebd5	2014-10-25	2014-10-27	2	2	2	2	IT	0	80	Entire home/apt	
2014-10-11	48ec5131-34a2-40f5-913d-bfef69420931	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	48fb8766-3154-4c24-9d0c-162a9cec7d81	2014-11-12	2014-11-15	9	3	2	2	HU	0	186		
2014-10-11	4921f2b8-d43b-4b22-bdb9-2571ce096735	NULL	NULL	47	NULL	1	2	IE	0	122		
2014-10-11	4921f2b8-d43b-4b22-bdb9-2571ce096735	2014-10-24	2014-10-26	4	2	2	2	IE	0	122		
2014-10-11	4921f2b8-d43b-4b22-bdb9-2571ce096735	2014-10-25	2014-10-28	4	3	2	2	IE	NULL	NULL		
2014-10-11	4921f2b8-d43b-4b22-bdb9-2571ce096735	2014-10-29	2014-10-30	9	1	2	2	IE	NULL	NULL		
2014-10-11	4921f2b8-d43b-4b22-bdb9-2571ce096735	2014-10-30	2014-10-31	1	1	2	2	IE	NULL	NULL		
2014-10-11	49ebb70f-ef0d-487e-a32d-92f8cc35bde0	2015-03-16	2015-03-20	25	4	1	4	FR	0	1245	Entire home/apt	
2014-10-11	4a2c5319-9859-4a07-8b79-14e30e963f48	NULL	NULL	1	NULL	1	1	CH	NULL	NULL		
2014-10-11	4a4ad573-1f69-41a4-aff6-75b46f938c47	NULL	NULL	3	NULL	1	1	IE	NULL	NULL		
2014-10-11	4a5be813-78fd-4d65-89c6-42ff2ba8e670	NULL	NULL	2	NULL	1	1	CH	NULL	NULL		
2014-10-11	4a5be813-78fd-4d65-89c6-42ff2ba8e670	2014-11-07	2014-11-08	1	1	1	1	CH	NULL	NULL		
2014-10-11	4a6f6745-5bbf-4ab0-8677-737224f02c10	2014-11-05	2014-11-08	31	3	2	2	HK	0	489		
2014-10-11	4a6f6745-5bbf-4ab0-8677-737224f02c10	2014-11-05	2014-12-14	1	39	2	2	HK	NULL	NULL		
2014-10-11	4a6f6745-5bbf-4ab0-8677-737224f02c10	2014-12-12	2014-12-14	1	2	2	2	HK	NULL	NULL		
2014-10-11	4a863deb-bd7e-4cad-90e7-6e781bd55a02	2014-10-18	2014-10-25	11	7	1	1	CA	0	86	Entire home/apt,Private room,Shared room	
2014-10-11	4a863deb-bd7e-4cad-90e7-6e781bd55a02	2014-10-18	2014-10-26	8	8	1	1	CA	0	257		
2014-10-11	4a98ebd2-ff85-4f99-8790-79661cfe9940	2014-12-08	2014-12-14	66	6	2	2	AU	NULL	NULL		
2014-10-11	4aa68c40-a2ca-47e0-a3d7-6e41480ee239	2015-05-03	2015-05-10	38	7	1	1	DE	0	92	,Entire home/apt,Private room,Private room	,City Centre,North City Central/O'Connell Street
2014-10-11	4ae4cb32-bb31-4222-8539-1c8f7f3ec6ec	NULL	NULL	29	NULL	1	1	IE	61	1073741823	,Entire home/apt,Entire home/apt,Private room,Private room	,City Centre
2014-10-11	4b04d792-9b18-421e-a58e-3c15bd6baa31	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-11	4b04d792-9b18-421e-a58e-3c15bd6baa31	2014-10-12	2014-10-16	36	4	1	1	FR	0	542	,Private room,Private room,Entire home/apt	
2014-10-11	4b2c011a-4790-4620-8193-c26a277a4cd3	NULL	NULL	3	NULL	1	1	CA	NULL	NULL		
2014-10-11	4b9e6e95-fab0-41e1-80c5-96a0665190a7	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	4b9e6e95-fab0-41e1-80c5-96a0665190a7	2014-10-11	2014-10-12	15	1	1	1	GB	NULL	NULL		
2014-10-11	4bb887fd-d04c-4453-88aa-2388e3b303a1	2014-11-01	2014-11-03	10	2	2	2	ES	0	111	Private room	
2014-10-11	4be276f5-ce97-4c84-a761-d6d95073400f	2014-10-31	2014-11-02	9	2	4	4	FR	0	130		
2014-10-11	4c207394-b2b1-4ca5-9565-7920895f054f	2014-10-15	2014-11-05	14	21	1	1	ES	0	54		
2014-10-11	4c207394-b2b1-4ca5-9565-7920895f054f	2014-10-15	2014-11-06	3	22	1	1	ES	NULL	NULL		
2014-10-11	4c26b5d9-4cf0-4f64-8f79-507ae493b79f	NULL	NULL	4	NULL	1	4	NL	NULL	NULL	,Entire home/apt	
2014-10-11	4c4bff00-bc47-4802-9154-bca876727776	NULL	NULL	1	NULL	2	2	NO	0	439	Entire home/apt	
2014-10-11	4c4bff00-bc47-4802-9154-bca876727776	2014-11-28	2014-12-01	10	3	2	2	NO	0	439	Entire home/apt	
2014-10-11	4c62b737-36cc-41ce-8a8a-5bbe5d4c5e4d	2014-11-07	2014-11-09	10	2	2	2	ES	0	87	,Entire home/apt	
2014-10-11	4cbb47a8-82f8-4397-8787-20f5adf34c46	NULL	NULL	7	NULL	1	1	NL	NULL	NULL		
2014-10-11	4cbb47a8-82f8-4397-8787-20f5adf34c46	2014-11-04	2014-11-07	10	3	1	1	NL	NULL	NULL		
2014-10-11	4cbb47a8-82f8-4397-8787-20f5adf34c46	2014-11-04	2014-11-14	1	10	1	1	NL	NULL	NULL		
2014-10-11	4cfb9a43-6843-497d-a88b-223f1b2856fa	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-11	4cfb9a43-6843-497d-a88b-223f1b2856fa	2014-10-13	2014-10-17	16	4	1	2	US	0	130	,Entire home/apt	
2014-10-11	4d0bab5c-e90b-406b-bfb7-feeab56e3d00	2014-11-03	2014-11-07	5	4	1	1	IE	0	783	,Entire home/apt,Entire home/apt,Private room	,City Centre
2014-10-11	4d7740c9-edbf-4efc-9486-51bb841e71ba	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-11	4d7740c9-edbf-4efc-9486-51bb841e71ba	2014-11-07	2014-11-09	2	2	1	2	IE	NULL	NULL	,Entire home/apt	
2014-10-11	4d8a5849-18a7-482d-a75d-b1ed92531325	NULL	NULL	2	NULL	1	1	DK	NULL	NULL		
2014-10-11	4daac661-fa5e-4db2-a1f7-88641f81a22c	NULL	NULL	12	NULL	1	1	AU	0	368	,Entire home/apt	
2014-10-11	4dd2a824-fb9c-4efc-882c-c34c64c6c5b6	NULL	NULL	147	NULL	1	1	IE	NULL	NULL		
2014-10-11	4ddadadb-37dc-4f0d-af7e-8abcfcb4ffbd	NULL	NULL	8	NULL	1	3	FR	0	1073741823	,Entire home/apt	
2014-10-11	4dfde311-48cc-4606-9bfb-1ec2c2a4a499	2014-12-31	2015-01-04	10	4	3	5	FR	0	377	,Entire home/apt	
2014-10-11	4e474462-8cb0-458f-b49b-d95e1d35599e	2014-12-13	2014-12-15	21	2	2	2	US	0	140		
2014-10-11	4e5c888b-8065-4146-b95d-78669485e392	NULL	NULL	4	NULL	1	1	RU	NULL	NULL		
2014-10-11	4ea91bef-9168-4b2a-95ed-be4a698db705	NULL	NULL	7	NULL	1	1	RO	NULL	NULL		
2014-10-11	4ea91bef-9168-4b2a-95ed-be4a698db705	2014-12-05	2014-12-08	13	3	1	4	RO	NULL	NULL		
2014-10-11	4ecaff5b-853a-4d39-add6-5cc2fe7dca36	2015-07-04	2015-07-06	9	2	2	2	CA	0	121	,Entire home/apt	
2014-10-11	4f069828-37fe-47b4-a4e6-ac237470ab6d	2014-11-15	2014-11-17	19	2	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-11	4f19fad9-e0c7-49b6-9d93-38454a329434	2014-10-18	2014-10-19	8	1	2	2	IE	48	1073741823		
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2014-10-16	2014-10-17	2	1	2	2	IE	0	181	Private room	
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2014-10-16	2014-10-19	3	3	1	2	IE	0	181	Private room	
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2014-10-16	2014-11-07	1	22	1	1	IE	0	181	Private room	
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2014-11-03	2014-11-07	23	4	1	1	IE	0	1073741823	Private room	
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2014-11-13	2014-11-16	1	3	2	2	IE	51	139	Private room	
2014-10-11	4f3e001a-b640-46a6-9862-2f4975ec36da	2015-01-09	2015-01-11	17	2	2	2	IE	0	181	Private room	
2014-10-11	4fb90558-3311-482a-8c21-d9745bfe3883	2014-10-17	2014-10-19	10	2	4	4	BR	0	1073741823	,Entire home/apt	
2014-10-11	4fd9f520-db05-40a9-a686-8249665f68e9	2014-11-14	2014-11-16	2	2	5	5	CA	0	263	Entire home/apt	
2014-10-11	4ffba00f-7f3f-410b-ac11-447e092a05f9	2014-12-22	2014-12-27	6	5	5	5	US	NULL	NULL	,Entire home/apt	
2014-10-11	5007c72a-2f50-4295-b637-580c2226015c	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-11	505f7429-bdde-4bd3-ab39-5620f479063a	NULL	NULL	68	NULL	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-11	505f7429-bdde-4bd3-ab39-5620f479063a	2014-11-01	2014-12-01	1	30	1	1	IE	NULL	NULL	Entire home/apt	
2014-10-11	505f7429-bdde-4bd3-ab39-5620f479063a	2015-01-04	2015-01-31	19	27	1	1	IE	NULL	NULL	Entire home/apt	
2014-10-11	507167fe-938e-4ea1-850b-78e0954af04f	2014-10-19	2014-10-20	12	1	2	2	CA	0	50		
2014-10-11	50a81070-87d5-4d8e-aaee-b4a0bce050f8	NULL	NULL	11	NULL	3	3	IT	0	114		
2014-10-11	50aab559-4597-4063-a9f4-99dc565286aa	2014-12-08	2014-12-12	1	4	1	1	FR	NULL	NULL		
2014-10-11	512f6358-13c1-41e9-83ec-1b2f218cfb7b	2014-10-12	2014-10-21	2	9	2	2	US	NULL	NULL		
2014-10-11	5135615a-b5d9-4a32-912b-13aed0b0c2c1	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-11	51768b61-eba9-4bec-8c62-ef317bef6528	2014-11-11	2014-11-13	7	2	2	2	CA	0	162		
2014-10-11	51a83d94-c93d-4029-99c0-8b7523b0e851	NULL	NULL	2	NULL	1	1	CH	NULL	NULL		
2014-10-11	51a83d94-c93d-4029-99c0-8b7523b0e851	2014-12-26	2014-12-28	4	2	1	2	CH	0	110	,Entire home/apt	
2014-10-11	51a83d94-c93d-4029-99c0-8b7523b0e851	2014-12-26	2014-12-29	1	3	1	1	CH	NULL	NULL		
2014-10-11	52387b60-6dca-4e13-a4e1-600fa113509a	NULL	NULL	3	NULL	1	1	AT	NULL	NULL		
2014-10-11	5272861b-900f-4a6e-95a2-54a6df243d5d	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	528aefdb-524d-4718-be20-aab2bee66dc8	2014-12-31	2015-01-03	2	3	2	2	GB	0	161	Entire home/apt	
2014-10-11	52b36b3d-b33b-4086-a7d5-5e00fa2163e9	2014-12-04	2014-12-06	5	2	1	1	US	NULL	NULL		
2014-10-11	52ba0f13-3e77-4638-92f0-17a196ccc8e9	2014-11-07	2014-11-09	32	2	4	4	DE	NULL	NULL	,Entire home/apt	
2014-10-11	52cb847a-99bb-4c74-bc9c-4108fe5a86a1	2014-10-22	2014-10-30	10	8	1	1	RU	NULL	NULL		
2014-10-11	52d05c7f-222d-4cf6-a421-4044f698ae92	NULL	NULL	37	NULL	1	1	ES	NULL	NULL	,Entire home/apt	,Ballsbridge,Donnybrook
2014-10-11	52d05c7f-222d-4cf6-a421-4044f698ae92	2014-10-15	2014-10-31	4	16	1	1	ES	NULL	NULL	,Entire home/apt	,Ballsbridge,Donnybrook
2014-10-11	52d05c7f-222d-4cf6-a421-4044f698ae92	2014-10-15	2014-11-15	6	31	1	1	ES	NULL	NULL	,Entire home/apt	
2014-10-11	52d05c7f-222d-4cf6-a421-4044f698ae92	2014-10-15	2014-11-20	1	36	1	1	ES	NULL	NULL	Entire home/apt	
2014-10-11	530b5887-4705-4599-a328-4dca630a0741	2014-10-18	2014-10-20	1	2	2	2	PT	NULL	NULL	Entire home/apt	
2014-10-11	5322172f-da90-432f-b9e4-fd4f18aa5622	2015-01-19	2015-01-21	2	2	1	1	US	0	90	,Private room	
2014-10-11	534bc7e2-dcdc-4b3a-8bc3-a5e05cdf9f20	2015-03-15	2015-03-21	6	6	2	2	HR	0	67	Entire home/apt	
2014-10-11	53519cf9-7ead-4c44-824e-51af675729ea	2015-04-04	2015-04-11	8	7	10	10	US	NULL	NULL		
2014-10-11	53a2a1d0-eeac-46b1-8a7e-b4efd5f85004	2014-12-05	2014-12-07	23	2	2	2	GB	0	181	,Entire home/apt	
2014-10-11	53c629fe-91a7-4f22-9786-3103d812eaec	NULL	NULL	12	NULL	1	1	US	NULL	NULL		
2014-10-11	53dbb833-31b0-407b-89f9-dfc50c4c6467	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-11	53dbb833-31b0-407b-89f9-dfc50c4c6467	2014-10-24	2014-10-25	1	1	1	1	IE	NULL	NULL		
2014-10-11	547af570-c9d5-48c8-9609-528fe927536d	2015-03-16	2015-03-18	12	2	15	16	GB	18	1073741823		
2014-10-11	548b728b-0563-4471-8ac6-f64aca21565c	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	548b728b-0563-4471-8ac6-f64aca21565c	2015-03-12	2015-03-13	1	1	1	1	GB	NULL	NULL		
2014-10-11	548b728b-0563-4471-8ac6-f64aca21565c	2015-03-13	2015-03-17	3	4	1	3	GB	NULL	NULL	,Entire home/apt	
2014-10-11	54d5714a-e71f-4051-aafa-04a7ed8fe489	2014-11-07	2014-11-10	1	3	2	2	NL	NULL	NULL		
2014-10-11	550384bf-5dd1-40d6-bcc9-d26851948cb0	NULL	NULL	16	NULL	1	2	FR	29	1073741823		
2014-10-11	55568b76-d84e-4528-a24b-86b0e75361af	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	55b2ef1f-22b3-4431-a72a-b6a4c4608a3b	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-11	562ffcbc-d0a0-4c26-bd31-4a8b16527cd5	2014-10-12	2014-10-14	1	2	2	2	AU	NULL	NULL		
2014-10-11	56319ad8-e357-4e03-868f-a33b324b4032	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-11	564dcd21-8ef2-4169-b6fd-fe1c8071f158	NULL	NULL	5	NULL	1	1	US	NULL	NULL		
2014-10-11	564dcd21-8ef2-4169-b6fd-fe1c8071f158	2014-11-01	2014-11-03	58	2	5	5	US	NULL	NULL		
2014-10-11	564dcd21-8ef2-4169-b6fd-fe1c8071f158	2014-11-01	2014-11-08	8	7	3	5	US	NULL	NULL	Entire home/apt	
2014-10-11	564dcd21-8ef2-4169-b6fd-fe1c8071f158	2014-11-03	2014-11-08	23	5	3	5	US	NULL	NULL	,Entire home/apt	
2014-10-11	5652a1df-e428-45cb-9d62-bad4239008ae	NULL	NULL	12	NULL	1	1	IE	308	1073741823		
2014-10-11	5683a2d3-dfd6-4a8b-8ba8-96f232c5d7d1	2014-12-04	2014-12-08	11	4	1	2	BE	NULL	NULL	Entire home/apt	
2014-10-11	5688318c-7df1-4f43-b8b1-78c53bdadb17	2015-03-26	2015-03-29	6	3	8	8	AE	NULL	NULL	Entire home/apt	,City Centre
2014-10-11	56a3f37d-e49c-4d31-97a2-7830f27d25f6	2014-11-03	2014-11-06	2	3	1	2	NO	NULL	NULL		
2014-10-11	56cb66c6-7abc-4869-9004-a377df596359	2015-08-10	2015-08-14	9	4	4	4	CA	NULL	NULL		
2014-10-11	56cb66c6-7abc-4869-9004-a377df596359	2015-08-17	2015-08-20	37	3	4	4	CA	NULL	NULL		
2014-10-11	56d97b35-2931-4853-8af8-f13915aff43a	NULL	NULL	5	NULL	1	1	IE	NULL	NULL		
2014-10-11	56dea055-f615-46b6-9867-8494d03a50c1	2015-04-14	2015-04-16	5	2	2	2	AU	49	1073741823	,Entire home/apt	
2014-10-11	570945fb-03b3-4964-8732-2fc61626e50e	2014-11-06	2014-11-09	1	3	2	2	IT	NULL	NULL		
2014-10-11	571c47c5-fcce-43a1-b8a7-aa3a21943b5c	2014-12-23	2014-12-30	24	7	1	4	FR	0	510	,Entire home/apt	
2014-10-11	5732b5a1-579e-485f-98a9-f2a5c05859a7	NULL	NULL	1	NULL	1	1	SG	0	108		
2014-10-11	573ece52-4c27-4714-86de-f48db0bbf483	NULL	NULL	2	NULL	1	1	US	NULL	NULL	Entire home/apt	
2014-10-11	5758599d-6626-471f-9ecc-c2740c3ee09c	2014-10-26	2014-10-27	25	1	2	2	IT	NULL	NULL		
2014-10-11	57e1a668-ce69-4c57-a0f8-fd8031753cab	2014-10-16	2014-10-19	4	3	1	1	US	NULL	NULL	Entire home/apt	
2014-10-11	58388d48-6334-4bbc-9a54-c57d4fa4a313	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-11	588c7d0d-57b0-46a0-b172-981fefe812a1	2014-11-08	2014-11-11	5	3	2	2	BR	0	81	,Private room	
2014-10-11	58eda923-2bb0-4858-a74d-9c44c0f2f35d	NULL	NULL	1	NULL	1	1	NZ	NULL	NULL		
2014-10-11	5903aa5c-0003-404d-8731-3243262ace64	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-11	59058012-2685-4af6-810e-04fd565088f0	NULL	NULL	3	NULL	1	1	GB	NULL	NULL		
2014-10-11	59058012-2685-4af6-810e-04fd565088f0	2014-11-13	2014-11-15	4	2	1	2	GB	NULL	NULL	,Entire home/apt	
2014-10-11	591ba20d-4836-4a9b-abbb-ff0f63a14db3	NULL	NULL	7	NULL	1	1	IT	0	73	,Private room	
2014-10-11	59c52156-2620-4e90-9188-390dd323f048	NULL	NULL	15	NULL	1	1	KR	0	34	,Private room	
2014-10-11	59d61199-3576-4a76-a460-62b47db159b0	2014-12-31	2015-01-04	1	4	8	8	FR	NULL	NULL		
2014-10-11	5a20610e-a52f-4531-9914-152a2e6a115a	NULL	NULL	1	NULL	1	1	BR	NULL	NULL		
2014-10-11	5a20610e-a52f-4531-9914-152a2e6a115a	2015-05-04	2015-05-15	1	11	1	1	BR	NULL	NULL		
2014-10-11	5a2e8844-428f-4260-a573-e9cc1688b827	2014-10-18	2014-10-19	4	1	1	1	IE	0	86		
2014-10-11	5aa9d9b8-a54f-4579-a183-84dd56fbf049	NULL	NULL	1	NULL	1	1	CH	0	141	Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	NULL	NULL	2	NULL	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	2014-10-11	2014-10-18	1	7	1	1	IE	0	92	Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	2014-10-11	2014-10-26	1	15	1	1	IE	0	92	Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	2014-10-12	2014-10-18	1	6	1	1	IE	0	92	Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	2014-10-20	2014-10-26	3	6	1	1	IE	0	92	Entire home/apt	
2014-10-11	5afc72d5-444b-4ac1-a8d4-333996e8a7c8	2014-10-25	2014-10-26	1	1	1	1	IE	0	92	Entire home/apt	
2014-10-11	5b6ce4ff-ac7c-4705-b847-b0bbbfd1cb66	NULL	NULL	9	NULL	1	1	IE	NULL	NULL		
2014-10-11	5ba44e1c-0e2b-4db7-aed2-0174d88c8678	NULL	NULL	14	NULL	1	1	ES	NULL	NULL		
2014-10-11	5ba96af8-7fed-4db1-af5e-c0377006810b	NULL	NULL	185	NULL	1	1	FR	NULL	NULL		
2014-10-11	5bc7036a-6fdb-455d-9bf4-d2b1ff359b1e	2014-11-22	2014-11-26	2	4	6	6	ES	0	443	Entire home/apt	
2014-10-11	5c6fa427-85d4-4eda-b732-922d649dc361	2014-11-30	2014-12-02	1	2	3	3	IE	NULL	NULL	Entire home/apt	
2014-10-11	5ca26a86-96f1-45f8-961c-f6e2e597c4c7	NULL	NULL	7	NULL	1	1	DE	NULL	NULL		
2014-10-11	5ca26a86-96f1-45f8-961c-f6e2e597c4c7	2014-11-28	2014-11-30	2	2	2	2	DE	0	191	Entire home/apt	
2014-10-11	5d0af79e-a2f3-4932-9cf8-919d7ba14c1d	NULL	NULL	1	NULL	1	1	AU	NULL	NULL		
2014-10-11	5d27e07d-351c-45fa-a9cb-4e1ba10b56c9	NULL	NULL	2	NULL	1	1	DE	NULL	NULL		
2014-10-11	5d27e07d-351c-45fa-a9cb-4e1ba10b56c9	2014-10-25	2014-10-26	29	1	1	3	DE	0	118		
2014-10-11	5d43538c-ffa9-434b-bd42-5f268e847e8a	NULL	NULL	3	NULL	1	1	NL	NULL	NULL		
2014-10-11	5d556f57-003c-47ab-b836-06cf7055bf9b	NULL	NULL	2	NULL	1	1	FR	NULL	NULL		
2014-10-11	5d556f57-003c-47ab-b836-06cf7055bf9b	2014-11-27	2014-12-01	9	4	1	3	FR	0	165	,Entire home/apt	
2014-10-11	5d7358d4-5c10-4dfa-b1f3-df73bf7eaa55	NULL	NULL	2	NULL	1	1	US	NULL	NULL		
2014-10-11	5d922f0a-7488-40d8-a87b-d9a78af8a0bf	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-11	5d922f0a-7488-40d8-a87b-d9a78af8a0bf	2014-11-01	2014-11-15	1	14	1	1	IE	NULL	NULL		
2014-10-11	5d922f0a-7488-40d8-a87b-d9a78af8a0bf	2014-11-15	2014-11-16	6	1	1	4	IE	0	411	,Entire home/apt	
2014-10-11	5db26f69-8717-42d6-bd10-87d2caec725a	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-11	5db26f69-8717-42d6-bd10-87d2caec725a	2015-03-13	2015-03-15	3	2	1	16	GB	NULL	NULL		
2014-10-11	5dc6067d-a6e8-4ce8-9b6b-f1fd86a74347	2015-08-11	2015-08-12	12	1	1	2	CA	NULL	NULL	Private room	
2014-10-11	5dc6067d-a6e8-4ce8-9b6b-f1fd86a74347	2015-08-15	2015-08-16	14	1	2	2	CA	0	224	Private room	
2014-10-11	5e4a6b5a-c459-4908-9843-29725d093e48	2015-01-09	2015-01-10	7	1	2	2	DE	0	213	,Private room	,City Centre
2014-10-11	5e6d9235-889f-468b-a43b-6533ee4f5ba0	2014-10-11	2014-10-12	19	1	2	2	IE	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-11	5e80e1b6-347c-4b66-b743-ff26e64d2507	2014-12-27	2015-01-02	1	6	2	2	DE	0	63		
2014-10-11	5eb074dd-272e-4dc8-b8e5-a62cee33ec30	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-11	5eb3beb3-949e-410d-8389-43590711e19a	2015-03-14	2015-03-18	16	4	6	8	CH	0	471	Private room,Entire home/apt	
2014-10-11	5eb3beb3-949e-410d-8389-43590711e19a	2015-03-15	2015-03-18	1	3	6	6	CH	NULL	NULL	Private room,Entire home/apt	
2014-10-11	5ed8b921-3f41-4a1f-b778-cbca02358529	2015-03-09	2015-03-15	4	6	2	2	FR	0	1239	Entire home/apt	
2014-10-11	5ef890e2-fee5-46fa-b2c7-4a7f62b688fb	NULL	NULL	4	NULL	1	1	IE	0	105	Entire home/apt	
2014-10-11	5f1baa49-3572-4645-b557-2c5427324019	NULL	NULL	5	NULL	1	3	IT	NULL	NULL	,Entire home/apt	
2014-10-11	5f1c4ad7-7eab-4e0a-8cb5-4e8aba989d94	NULL	NULL	1	NULL	3	3	IE	NULL	NULL		
2014-10-11	5f41d233-2780-4bd2-b25e-41cc65cd33b1	NULL	NULL	3	NULL	3	3	SK	NULL	NULL		
2014-10-11	5f41d233-2780-4bd2-b25e-41cc65cd33b1	2015-07-02	2015-07-31	5	29	3	3	SK	NULL	NULL		
2014-10-11	5f8d2fa5-4f91-4d86-b51c-d4408eb51db0	2014-11-02	2014-11-05	9	3	1	1	IE	0	472	Private room	
2014-10-11	5fd4587c-ed5a-4a10-a675-6444bca1b465	NULL	NULL	3	NULL	1	2	IE	115	128	,Private room	
2014-10-11	5fd4587c-ed5a-4a10-a675-6444bca1b465	2014-10-14	2014-10-17	6	3	1	1	IE	NULL	NULL	,Entire home/apt,Private room	,City Centre,Trinity College
2014-10-11	5fd4587c-ed5a-4a10-a675-6444bca1b465	2014-10-17	2014-10-21	8	4	1	1	IE	NULL	NULL	,Private room	
2014-10-11	5fee7298-9aa3-4f0b-92bb-b79a5b4c3cd2	2014-12-30	2015-01-05	3	6	2	2	IT	0	61	Private room	
2014-10-11	601a169d-47aa-46ca-8a0a-761347fc5bc6	2014-10-31	2014-11-02	1	2	2	2	PH	NULL	NULL	Private room	
2014-10-11	605cda17-4cb6-4b8b-8622-395ff7766c79	NULL	NULL	3	NULL	1	2	DE	0	89		
2014-10-11	605cda17-4cb6-4b8b-8622-395ff7766c79	2014-10-13	2014-10-14	1	1	1	1	DE	NULL	NULL		
2014-10-11	610c5e9e-d61a-4dcc-8390-7b38684e3cf3	2014-10-12	2014-10-19	8	7	1	1	IE	NULL	NULL	,Entire home/apt,Private room	
2014-10-11	614e0f37-fbe0-46fe-a4b7-13279bda2a62	2015-02-14	2015-02-21	12	7	2	2	US	0	350		
2014-10-11	61a6cd63-e44d-4b67-ad8f-a4ba401bc1d5	NULL	NULL	1	NULL	1	1	AT	NULL	NULL		
2014-10-11	61a6cd63-e44d-4b67-ad8f-a4ba401bc1d5	2014-10-18	2014-10-20	2	2	2	2	AT	NULL	NULL		
2014-10-11	61d44fcb-2f6c-43f0-98ed-8489864ffb18	NULL	NULL	2	NULL	1	1	IT	NULL	NULL		
2014-10-11	61d44fcb-2f6c-43f0-98ed-8489864ffb18	2015-02-06	2015-02-09	7	3	1	2	IT	0	33		
